date,team,carm_post,carm_pre,carm_prob,elo_post,elo_pre,elo_prob,margin,score,won,make,won_prior,carm_prior,conference,margin_prior,score_prior
2017-02-09,DAL,1471.958363,1462.961678,0.473253377,1473.424877,1462.99644,0.411144639,7,112,Yes,n,Yes,-101.574249,West,-1,113
2017-02-11,DAL,1481.987144,1471.958363,0.748112218,1483.128033,1473.424877,0.75517731,32,112,Yes,n,Yes,-86.328326,West,7,112
2017-02-13,DAL,1470.484151,1481.987144,0.475738935,1471.631285,1483.128033,0.475534184,-13,98,No,n,Yes,-98.767661,West,32,112
2017-02-15,DAL,1464.852784,1470.484151,0.361209951,1466.127958,1471.631285,0.354353575,-7,91,No,n,No,-82.878824,West,-13,98
2017-02-24,DAL,1456.912163,1464.852784,0.351594779,1457.554563,1466.127958,0.374744739,-13,84,No,n,No,-169.524807,West,-7,91
2017-02-25,DAL,1465.700091,1456.912163,0.617517212,1464.141893,1457.554563,0.699607267,13,96,Yes,n,Yes,-76.000435,West,-13,84
2017-02-27,DAL,1472.677718,1465.700091,0.569231849,1471.980952,1464.141893,0.527077536,7,96,Yes,n,Yes,-137.808464,West,13,96
2017-03-01,DAL,1468.010767,1472.677718,0.358414295,1467.6791,1471.980952,0.334804756,-5,95,No,n,Yes,-36.280299,West,7,96
2017-03-03,DAL,1474.954256,1468.010767,0.462513566,1474.302397,1467.6791,0.481697034,4,104,Yes,n,Yes,-60.553784,West,-5,95
2017-03-05,DAL,1486.479098,1474.954256,0.558107532,1486.401088,1474.302397,0.540536933,15,104,Yes,n,Yes,-1.368003,West,4,104
2017-12-02,DAL,1424.108388,1406.41335,0.541033207,1429.873723,1411.195095,0.520855281,26,108,Yes,n,No,-107.796297,West,15,104
2017-12-04,DAL,1439.675906,1424.108388,0.475760042,1444.642551,1429.873723,0.496764325,17,122,Yes,n,Yes,-174.507421,West,26,108
2017-12-06,DAL,1437.587658,1439.675906,0.153554605,1442.392657,1444.642551,0.163988647,-7,90,No,n,Yes,-48.590522,West,17,122
2017-12-08,DAL,1433.786193,1437.587658,0.258948591,1438.431593,1442.392657,0.268252038,-7,102,No,n,No,76.314905,West,-7,90
2017-12-10,DAL,1431.31398,1433.786193,0.208249433,1435.188198,1438.431593,0.263378133,-5,92,No,n,No,-175.097796,West,-7,102
2017-12-12,DAL,1441.786569,1431.31398,0.372084972,1445.54136,1435.188198,0.37721029,6,95,Yes,n,No,-98.348076,West,-5,92
2017-12-14,DAL,1440.342534,1441.786569,0.07261223,1443.98661,1445.54136,0.077602776,-15,97,No,n,Yes,-81.623972,West,6,95
2017-12-16,DAL,1438.554636,1440.342534,0.217873475,1442.5362,1443.98661,0.181504631,-2,96,No,n,No,-90.142391,West,-15,97
2017-12-18,DAL,1425.638371,1438.554636,0.723515909,1429.017109,1442.5362,0.744330087,-6,91,No,n,No,140.397169,West,-2,96
2017-12-20,DAL,1438.382073,1425.638371,0.552294031,1442.084163,1429.017109,0.543207971,17,110,Yes,n,Yes,-86.713519,West,-6,91
2017-12-22,DAL,1432.317749,1438.382073,0.292556576,1436.867389,1442.084163,0.257200642,-12,101,No,n,Yes,-153.225276,West,17,110
2017-12-23,DAL,1424.739443,1432.317749,0.529571265,1430.64818,1436.867389,0.453359722,-5,107,No,n,No,-40.113341,West,-12,101
2017-12-26,DAL,1435.424311,1424.739443,0.320251455,1441.098669,1430.64818,0.330393683,5,98,Yes,n,No,-128.931316,West,-5,107
2017-12-27,DAL,1446.049616,1435.424311,0.273828241,1452.307584,1441.098669,0.249475317,4,98,Yes,n,Yes,-190.060835,West,5,98
2017-12-29,DAL,1462.26527,1446.049616,0.246002266,1467.842159,1452.307584,0.265492519,8,128,Yes,n,No,-114.944481,West,4,98
2017-12-31,DAL,1473.648638,1462.26527,0.188480401,1477.954725,1467.842159,0.240271746,3,116,Yes,n,Yes,-182.097387,West,8,128
2018-02-03,DAL,1429.570096,1421.991666,0.539641064,1432.166299,1422.705096,0.452561154,7,106,Yes,n,No,-113.090587,West,3,116
2018-02-05,DAL,1427.360961,1429.570096,0.230651959,1430.007256,1432.166299,0.226113122,-3,101,No,n,Yes,-84.063989,West,7,106
2018-02-08,DAL,1424.451287,1427.360961,0.12175194,1426.961388,1430.007256,0.126805483,-18,103,No,n,No,-31.777678,West,-3,101
2018-02-10,DAL,1431.288376,1424.451287,0.576281178,1433.42402,1426.961388,0.595302408,7,130,Yes,n,Yes,-42.926139,West,-18,103
2018-02-11,DAL,1430.319494,1431.288376,0.077414732,1432.036673,1433.42402,0.106793211,-7,97,No,n,No,20.20945,West,7,130
2018-02-13,DAL,1417.586298,1430.319494,0.759857797,1419.584824,1432.036673,0.749770497,-5,109,No,n,No,-114.472248,West,-7,97
2018-02-23,DAL,1407.046973,1417.586298,0.330477343,1409.014323,1419.584824,0.331299195,-22,102,No,n,No,-137.792425,West,-5,109
2018-02-24,DAL,1405.15644,1407.046973,0.140626189,1406.8135,1409.014323,0.160833662,-7,90,No,n,No,-207.396785,West,-22,102
2018-02-26,DAL,1413.91201,1405.15644,0.449735396,1415.753198,1406.8135,0.441003313,6,109,Yes,n,Yes,34.209438,West,-7,90
2018-02-28,DAL,1410.892623,1413.91201,0.395526325,1412.395736,1415.753198,0.431294792,-1,110,No,n,Yes,-131.345556,West,6,109
2018-03-02,DAL,1403.346385,1410.892623,0.431498366,1405.539634,1412.395736,0.399050557,-8,100,No,n,Yes,-275.116337,West,-1,110
2018-03-04,DAL,1391.959448,1403.346385,0.408660181,1393.308064,1405.539634,0.43314304,-17,109,No,n,No,44.108786,West,-8,100
2018-03-06,DAL,1405.789978,1391.959448,0.40541243,1407.469925,1393.308064,0.395032722,11,118,Yes,n,Yes,35.464843,West,-17,109
2018-03-10,DAL,1414.022177,1405.789978,0.795748225,1418.093643,1407.469925,0.745239743,34,114,Yes,n,Yes,-115.853515,West,11,118
2018-03-11,DAL,1409.775488,1414.022177,0.146322867,1412.019464,1418.093643,0.200413032,-23,82,No,n,Yes,-83.55102,West,34,114
2018-03-13,DAL,1425.277601,1409.775488,0.402233294,1427.364363,1412.019464,0.406686607,13,110,Yes,n,Yes,-55.665506,West,-23,82
2018-03-16,DAL,1423.700939,1425.277601,0.119691629,1426.161342,1427.364363,0.094012178,-7,115,No,n,Yes,-139.52773,West,13,110
2018-03-17,DAL,1415.442812,1423.700939,0.46391557,1418.133887,1426.161342,0.453527599,-8,106,No,n,No,106.410416,West,-7,115
2018-03-20,DAL,1411.977026,1415.442812,0.199263569,1414.441333,1418.133887,0.210583313,-10,105,No,n,No,91.409248,West,-8,106
2018-03-22,DAL,1406.541822,1411.977026,0.350688133,1409.24915,1414.441333,0.337511944,-7,112,No,n,No,0.908957,West,-10,105
2018-03-24,DAL,1399.493472,1406.541822,0.543674081,1402.028878,1409.24915,0.553717652,-4,98,No,n,Yes,-184.403725,West,-7,112
2018-03-27,DAL,1408.403258,1399.493472,0.44241528,1410.998078,1402.028878,0.439613183,6,103,Yes,n,Yes,-130.473241,West,-4,98
2018-03-28,DAL,1404.59526,1408.403258,0.216298884,1406.385367,1410.998078,0.255309141,-10,93,No,n,Yes,-142.113796,West,6,103
2018-03-30,DAL,1401.365626,1404.59526,0.417915015,1402.847576,1406.385367,0.44987423,-1,92,No,n,No,-177.99012,West,-10,93
2018-04-01,DAL,1398.048353,1401.365626,0.182078634,1399.452717,1402.847576,0.185805301,-11,87,No,n,No,-51.011328,West,-1,92
2018-04-03,DAL,1410.110044,1398.048353,0.307885031,1411.26593,1399.452717,0.317428558,6,115,Yes,n,No,66.056724,West,-11,87
2018-04-04,DAL,1403.921997,1410.110044,0.451537573,1405.151575,1411.26593,0.447214951,-5,100,No,n,Yes,-72.605682,West,6,115
2018-04-06,DAL,1400.16233,1403.921997,0.256499005,1401.319073,1405.151575,0.260764008,-7,106,No,n,No,-313.681489,West,-5,100
2018-04-08,DAL,1398.014942,1400.16233,0.11805888,1399.108987,1401.319073,0.121121878,-12,97,No,n,Yes,-126.332018,West,-7,106
2018-04-10,DAL,1356.189797,1398.014942,0.817302466,1356.94259,1399.108987,0.820677863,-27,97,No,n,Yes,-426.978781,West,-12,97
2018-12-02,DAL,1495.242891,1489.286319,0.52304157,1494.859408,1488.400819,0.491734873,4,114,Yes,n,No,35.361021,West,-27,97
2018-12-04,DAL,1503.386939,1495.242891,0.566181222,1503.282758,1494.859408,0.554222282,9,111,Yes,n,Yes,-21.309789,West,4,114
2018-12-05,DAL,1494.687037,1503.386939,0.25369277,1492.582062,1503.282758,0.302797644,-26,106,No,n,Yes,111.087312,West,9,111
2018-12-08,DAL,1499.54354,1494.687037,0.552847934,1497.484041,1492.582062,0.549488295,3,107,Yes,n,Yes,69.045718,West,-26,106
2018-12-10,DAL,1509.182544,1499.54354,0.716265368,1506.747488,1497.484041,0.725738968,25,101,Yes,n,Yes,237.991521,West,3,107
2018-12-12,DAL,1511.129658,1509.182544,0.855654669,1508.946317,1506.747488,0.839294786,7,114,Yes,n,Yes,6.599379,West,25,101
2018-12-13,DAL,1496.915461,1511.129658,0.632981211,1492.1268,1508.946317,0.70970415,-10,89,No,n,No,125.298644,West,7,114
2018-12-16,DAL,1484.335996,1496.915461,0.672759474,1480.171475,1492.1268,0.649594176,-7,113,No,n,No,-134.887594,West,-10,89
2018-12-18,DAL,1481.836332,1484.335996,0.168232181,1477.09835,1480.171475,0.20160741,-8,118,No,n,No,27.265357,West,-7,113
2018-12-20,DAL,1477.679361,1481.836332,0.355767271,1473.286778,1477.09835,0.330839006,-4,121,No,n,No,-174.055348,West,-8,118
2018-12-22,DAL,1475.858177,1477.679361,0.175007499,1471.34285,1473.286778,0.185312166,-4,116,No,n,Yes,-30.775218,West,-4,121
2018-12-23,DAL,1473.465234,1475.858177,0.24714429,1468.510185,1471.34285,0.285618291,-3,118,No,n,Yes,-97.714916,West,-4,116
2018-12-26,DAL,1478.332569,1473.465234,0.552046646,1473.299009,1468.510185,0.557868953,3,122,Yes,n,Yes,-348.755352,West,-3,118
2018-12-28,DAL,1475.662404,1478.332569,0.307484807,1470.740082,1473.299009,0.296579113,-2,112,No,n,Yes,32.380671,West,3,122
2018-12-30,DAL,1481.812837,1475.662404,0.399574789,1476.710225,1470.740082,0.412554314,2,105,Yes,n,Yes,-145.590775,West,-2,112
2018-12-31,DAL,1476.856927,1481.812837,0.182764468,1471.462004,1476.710225,0.19216947,-20,102,No,n,No,-2.276188,West,2,105
2019-01-02,DAL,1514.174648,1476.856927,0.346096688,1510.237641,1471.462004,0.328640228,38,122,Yes,n,Yes,73.947861,West,-20,102
2019-01-04,DAL,1506.813579,1514.174648,0.250283559,1502.253585,1510.237641,0.26838055,-21,93,No,n,Yes,-31.895592,West,38,122
2019-01-05,DAL,1503.858158,1506.813579,0.224083597,1498.862722,1502.253585,0.252348875,-6,100,No,n,No,-96.141489,West,-21,93
2019-01-07,DAL,1489.231427,1503.858158,0.64587457,1484.986028,1498.862722,0.622227246,-10,97,No,n,No,-38.570732,West,-6,100
2019-01-09,DAL,1491.449109,1489.231427,0.865503432,1487.901463,1484.986028,0.828749735,10,104,Yes,n,No,62.884535,West,-10,97
2019-01-11,DAL,1501.480582,1491.449109,0.300200904,1497.983622,1487.901463,0.297887594,4,119,Yes,n,Yes,-158.060702,West,10,104
2019-01-13,DAL,1495.406374,1501.480582,0.444852114,1491.461597,1497.983622,0.470891433,-5,114,No,n,Yes,-131.986986,West,4,119
2019-01-16,DAL,1488.198688,1495.406374,0.552986606,1484.442901,1491.461597,0.541929018,-4,101,No,n,Yes,-91.940479,West,-5,114
2019-01-19,DAL,1483.450165,1488.198688,0.237168527,1479.929852,1484.442901,0.226952719,-12,99,No,n,No,-58.951179,West,-4,101
2019-01-21,DAL,1480.862973,1483.450165,0.154146278,1477.323308,1479.929852,0.155163481,-10,106,No,n,No,89.451911,West,-12,99
2019-01-22,DAL,1488.70814,1480.862973,0.554760104,1483.877162,1477.323308,0.615482039,8,106,Yes,n,No,2.023777,West,-10,106
2019-01-25,DAL,1492.825526,1488.70814,0.677318231,1488.013987,1483.877162,0.676034438,5,106,Yes,n,Yes,-25.823598,West,8,106
2019-01-27,DAL,1488.512898,1492.825526,0.406081452,1483.311075,1488.013987,0.43572069,-3,120,No,n,No,-80.920625,West,5,106
2019-01-30,DAL,1500.554783,1488.512898,0.649050332,1496.363597,1483.311075,0.624721427,24,114,Yes,n,Yes,-110.010944,West,-3,120
2019-01-31,DAL,1496.302718,1500.554783,0.362532424,1491.136114,1496.363597,0.429570019,-4,89,No,n,Yes,48.271407,West,24,114
2019-02-02,DAL,1503.770895,1496.302718,0.666013305,1499.502961,1491.136114,0.632757913,13,111,Yes,n,No,-82.377876,West,-4,89
2019-03-08,DAL,1407.615752,1410.185435,0.215376673,1403.8355,1406.287988,0.206801214,-5,106,No,n,No,-28.670631,West,13,111
2019-03-10,DAL,1405.632865,1407.615752,0.277850807,1401.75785,1403.8355,0.289143486,-1,93,No,n,No,-47.288157,West,-5,106
2019-03-12,DAL,1398.718385,1405.632865,0.427606777,1394.877855,1401.75785,0.425876173,-7,105,No,n,Yes,-145.462817,West,-1,93
2019-03-14,DAL,1397.851597,1398.718385,0.134914757,1393.885892,1394.877855,0.15202174,-1,99,No,n,Yes,34.043227,West,-7,105
2019-03-16,DAL,1401.066838,1397.851597,0.738585908,1397.384378,1393.885892,0.718983696,5,121,Yes,n,Yes,-15.656689,West,-1,99
2019-03-18,DAL,1393.672861,1401.066838,0.563737315,1389.899447,1397.384378,0.568932322,-4,125,No,n,Yes,-235.381787,West,5,121
2019-03-20,DAL,1392.002998,1393.672861,0.117703413,1388.237826,1389.899447,0.117185913,-8,118,No,n,No,97.013361,West,-4,125
2019-03-21,DAL,1386.484348,1392.002998,0.229334864,1381.616485,1388.237826,0.268321481,-16,100,No,n,Yes,-203.286233,West,-8,118
2019-03-23,DAL,1450.539911,1386.484348,0.09707494,1445.295701,1381.616485,0.098816497,35,126,Yes,n,Yes,-206.416833,West,-16,100
2019-03-26,DAL,1442.234284,1450.539911,0.614202039,1437.0207,1445.295701,0.612564955,-4,121,No,n,Yes,2.137731,West,35,126
2019-03-28,DAL,1438.384705,1442.234284,0.281354212,1433.241544,1437.0207,0.276950368,-6,99,No,n,No,22.970903,West,-4,121
2019-03-31,DAL,1448.886765,1438.384705,0.223389106,1443.576428,1433.241544,0.230525923,3,106,Yes,n,Yes,-253.959389,West,-6,99
2015-12-02,DEN,1360.985719,1363.355268,0.150935169,1413.457582,1416.509003,0.188536747,-9,90,No,n,No,-77.568917,West,3,106
2015-12-03,DEN,1370.343171,1360.985719,0.137643643,1421.671672,1413.457582,0.189294739,1,106,Yes,n,Yes,-434.951948,West,-9,90
2015-12-05,DEN,1375.116673,1370.343171,0.559009271,1426.016003,1421.671672,0.591479018,3,108,Yes,n,Yes,-205.345571,West,1,106
2015-12-08,DEN,1363.80837,1375.116673,0.510488834,1411.716294,1426.016003,0.60923957,-11,74,No,n,No,-254.56775,West,3,108
2015-12-11,DEN,1367.339357,1363.80837,0.655894435,1415.01805,1411.716294,0.674756685,3,111,Yes,n,No,-169.982862,West,-11,74
2015-12-14,DEN,1375.151038,1367.339357,0.496014139,1422.741687,1415.01805,0.500460149,6,114,Yes,n,Yes,-175.284041,West,3,111
2015-12-15,DEN,1393.992397,1375.151038,0.290739198,1436.83983,1422.741687,0.421030549,12,112,Yes,n,Yes,-178.519827,West,6,114
2015-12-18,DEN,1390.655406,1393.992397,0.203864821,1431.940734,1436.83983,0.283994095,-9,88,No,n,Yes,41.4043,West,12,112
2015-12-20,DEN,1381.995178,1390.655406,0.585697747,1422.646613,1431.940734,0.61669807,-5,125,No,n,No,-222.039972,West,-9,88
2015-12-22,DEN,1369.30037,1381.995178,0.805466303,1410.426192,1422.646613,0.789027742,-4,107,No,n,No,-351.240096,West,-5,125
2015-12-23,DEN,1387.085781,1369.30037,0.205020621,1424.899038,1410.426192,0.297924895,8,104,Yes,n,Yes,-157.427037,West,-4,107
2015-12-26,DEN,1385.410666,1387.085781,0.08298072,1423.182504,1424.899038,0.08482045,-15,86,No,n,No,-33.913074,West,8,104
2015-12-27,DEN,1384.344934,1385.410666,0.069826031,1420.760916,1423.182504,0.145394261,-10,112,No,n,No,-278.629852,West,-15,86
2015-12-29,DEN,1379.477727,1384.344934,0.34311881,1415.900415,1420.760916,0.342722851,-6,87,No,n,No,61.53158,West,-10,112
2015-12-30,DEN,1376.955272,1379.477727,0.181324692,1412.389054,1415.900415,0.241832803,-7,103,No,n,Yes,-104.361896,West,-6,87
2016-01-02,DEN,1376.521947,1376.955272,0.054159078,1411.90407,1412.389054,0.059964825,-3,108,No,n,Yes,-50.184899,West,-7,103
2016-01-03,DEN,1369.562136,1376.521947,0.460040821,1404.078561,1411.90407,0.504682173,-6,106,No,n,No,-9.915591,West,-3,108
2016-01-06,DEN,1377.785529,1369.562136,0.390202997,1411.492975,1404.078561,0.435092293,4,78,Yes,n,Yes,-146.19355,West,-6,106
2016-01-08,DEN,1375.062742,1377.785529,0.193873106,1408.109957,1411.492975,0.234173724,-7,84,No,n,Yes,-144.296311,West,4,78
2016-01-10,DEN,1379.276885,1375.062742,0.601533191,1412.9241,1408.109957,0.555987646,3,95,Yes,n,No,-160.600638,West,-7,84
2016-01-13,DEN,1389.715088,1379.276885,0.164169164,1423.601892,1412.9241,0.155223307,2,112,Yes,n,Yes,5.638279,West,3,95
2016-01-15,DEN,1383.599725,1389.715088,0.535974462,1417.679073,1423.601892,0.522948423,-3,95,No,n,Yes,-188.861731,West,2,112
2016-01-17,DEN,1389.172409,1383.599725,0.501255844,1423.753882,1417.679073,0.466752365,3,129,Yes,n,Yes,-132.218723,West,-3,95
2016-01-19,DEN,1385.054677,1389.172409,0.297964879,1419.045398,1423.753882,0.333708038,-6,104,No,n,Yes,-185.128415,West,3,129
2016-01-21,DEN,1380.965241,1385.054677,0.504588585,1414.955386,1419.045398,0.504644029,-1,101,No,n,No,-81.050366,West,-6,104
2016-01-23,DEN,1386.470209,1380.965241,0.506014039,1420.858699,1414.955386,0.478382449,3,104,Yes,n,Yes,-113.165459,West,-1,101
2016-01-25,DEN,1373.602681,1386.470209,0.500177727,1408.662536,1420.858699,0.479526787,-14,105,No,n,No,-148.400246,West,3,104
2016-01-27,DEN,1371.493075,1373.602681,0.144844861,1405.916836,1408.662536,0.182689928,-8,103,No,n,Yes,-125.274072,West,-14,105
2016-01-28,DEN,1383.904997,1371.493075,0.204212291,1416.532597,1405.916836,0.274239411,4,117,Yes,n,Yes,-194.940151,West,-8,103
2016-01-30,DEN,1381.783448,1383.904997,0.200037033,1414.146033,1416.532597,0.221620893,-4,105,No,n,Yes,-120.195066,West,4,117
2016-03-02,DEN,1415.962906,1413.912351,0.874541452,1442.351627,1439.312746,0.822396494,10,117,Yes,n,Yes,-60.894021,West,-4,105
2016-03-04,DEN,1407.731757,1415.962906,0.811580458,1434.962911,1442.351627,0.76446499,-1,120,No,n,Yes,-234.549714,West,10,117
2016-03-06,DEN,1411.772518,1407.731757,0.566349338,1439.383655,1434.962911,0.533906889,2,116,Yes,n,No,-79.724585,West,-1,120
2016-03-08,DEN,1418.054148,1411.772518,0.743541568,1446.480851,1439.383655,0.715272473,16,110,Yes,n,Yes,-124.126144,West,2,116
2016-03-10,DEN,1421.836957,1418.054148,0.846365169,1451.895932,1446.480851,0.789561281,18,116,Yes,n,Yes,-112.415245,West,16,110
2016-03-12,DEN,1430.192557,1421.836957,0.673017,1462.629191,1451.895932,0.59734304,16,116,Yes,n,No,-118.363751,West,18,116
2016-03-14,DEN,1427.57964,1430.192557,0.218522556,1459.574143,1462.629191,0.250171465,-5,119,No,n,Yes,-169.49664,West,16,116
2016-03-15,DEN,1422.469135,1427.57964,0.357390191,1452.753042,1459.574143,0.452688578,-6,110,No,n,No,-80.168803,West,-5,119
2016-03-17,DEN,1416.83984,1422.469135,0.21766079,1447.635909,1452.753042,0.200309329,-18,98,No,n,No,-123.062438,West,-6,110
2016-03-19,DEN,1434.989635,1416.83984,0.196292788,1464.459478,1447.635909,0.229478886,8,101,Yes,n,Yes,-351.574766,West,-18,98
2016-03-21,DEN,1430.497822,1434.989635,0.12207924,1458.745809,1464.459478,0.151104872,-33,91,No,n,Yes,-144.979075,West,8,101
2016-03-23,DEN,1431.159003,1430.497822,0.893975359,1459.47933,1458.745809,0.883688798,1,104,Yes,n,No,104.07519,West,-33,91
2016-03-25,DEN,1440.282694,1431.159003,0.569584749,1467.855962,1459.47933,0.598527859,11,116,Yes,n,No,-4.804367,West,1,104
2016-03-27,DEN,1436.338897,1440.282694,0.177652931,1463.287433,1467.855962,0.202050325,-15,90,No,n,Yes,55.399593,West,11,116
2016-03-28,DEN,1422.661746,1436.338897,0.64447773,1450.194436,1463.287433,0.624861074,-9,88,No,n,Yes,-210.639852,West,-15,90
2016-03-30,DEN,1433.262318,1422.661746,0.27489466,1459.8372,1450.194436,0.318326103,4,109,Yes,n,No,-47.652988,West,-9,88
2016-03-31,DEN,1427.813012,1433.262318,0.376958719,1453.988109,1459.8372,0.399602142,-6,95,No,n,Yes,-147.281778,West,4,109
2016-12-28,DEN,1460.52642,1457.659874,0.673518596,1458.514815,1455.691425,0.677665636,2,105,Yes,n,No,5.793088,West,-6,95
2016-12-30,DEN,1449.178855,1460.52642,0.867543174,1448.205097,1458.514815,0.830854894,-2,122,No,n,Yes,-193.504162,West,2,105
2017-01-02,DEN,1448.29382,1449.178855,0.066619803,1447.01798,1448.205097,0.086760506,-8,119,No,n,No,-136.276934,West,-2,122
2017-01-03,DEN,1437.115173,1448.29382,0.619414289,1435.530138,1447.01798,0.631607502,-7,113,No,n,No,-6.40338,West,-8,119
2017-01-05,DEN,1424.706445,1437.115173,0.328038827,1426.160738,1435.530138,0.258268638,-28,99,No,n,No,-386.784255,West,-7,113
2017-01-07,DEN,1420.122252,1424.706445,0.202654534,1422.138277,1426.160738,0.180758156,-15,106,No,n,No,-66.202889,West,-28,99
2017-01-12,DEN,1447.156997,1420.122252,0.390345154,1451.220407,1422.138277,0.357720524,28,140,Yes,n,No,104.917516,West,-15,106
2017-01-16,DEN,1453.326284,1447.156997,0.715912142,1458.093565,1451.220407,0.68859488,13,125,Yes,n,No,-77.048038,West,28,140
2017-01-17,DEN,1463.224819,1453.326284,0.397100237,1466.140314,1458.093565,0.484251813,6,127,Yes,n,Yes,-46.905273,West,13,125
2017-01-19,DEN,1460.789048,1463.224819,0.120809937,1463.712427,1466.140314,0.120461931,-14,104,No,n,No,-178.630914,West,6,127
2017-01-21,DEN,1479.609991,1460.789048,0.50719071,1485.370871,1463.712427,0.450686245,25,123,Yes,n,Yes,-110.672621,West,-14,104
2017-01-22,DEN,1476.582959,1479.609991,0.302208065,1481.162493,1485.370871,0.398019328,-3,108,No,n,Yes,-106.931715,West,25,123
2017-01-24,DEN,1485.072517,1476.582959,0.574010656,1492.405328,1481.162493,0.467967134,10,103,Yes,n,No,117.242151,West,-3,108
2017-01-26,DEN,1488.314037,1485.072517,0.7743341,1496.102087,1492.405328,0.747198069,7,127,Yes,n,Yes,-176.136722,West,10,103
2017-01-28,DEN,1500.307076,1488.314037,0.465795415,1507.290014,1496.102087,0.493748316,11,123,Yes,n,Yes,-59.596448,West,7,127
2017-01-31,DEN,1492.853722,1500.307076,0.567132727,1499.645517,1507.290014,0.577960785,-4,116,No,n,Yes,-22.349437,West,11,123
2017-02-01,DEN,1475.666351,1492.853722,0.519071637,1480.931494,1499.645517,0.554016648,-20,99,No,n,No,-110.048813,West,-4,116
2017-02-03,DEN,1478.80489,1475.666351,0.719402857,1484.708377,1480.931494,0.67169583,4,121,Yes,n,No,-54.067522,West,-20,99
2017-02-04,DEN,1475.488803,1478.80489,0.114364101,1480.363361,1484.708377,0.145380851,-24,97,No,n,Yes,49.850432,West,4,121
